permno,company_name,date,total_returns,price,share_outstanding
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1979 0:00,0.051471,17.875,34726
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1979 0:00,-0.020979,17.5,34726
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1979 0:00,-0.067714,15.875,39691
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1979 0:00,-0.055118,15,39691
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1979 0:00,0.116667,16.75,39691
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1979 0:00,-0.047761,15.5,39829
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1980 0:00,-0.032258,15,39829
10137,ALLEGHENY POWER SYSTEMS INC,2/29/1980 0:00,-0.066667,14,39829
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1980 0:00,-0.0125,13.375,39829
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1980 0:00,0.130841,15.125,39829
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1980 0:00,0.07438,16.25,39829
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1980 0:00,0.058462,16.75,39829
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1980 0:00,-0.052239,15.875,39829
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1980 0:00,-0.055118,15,39982
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1980 0:00,-0.003333,14.5,39982
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1980 0:00,-0.043103,13.875,39982
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1980 0:00,0.036036,14.375,39982
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1980 0:00,-0.012174,13.75,40288
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1981 0:00,0.009091,13.875,40288
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1981 0:00,0.018018,14.125,40288
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1981 0:00,0.016991,13.875,40288
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1981 0:00,0.027027,14.25,40288
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1981 0:00,0.052632,15,40288
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1981 0:00,0.007667,14.625,46387
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1981 0:00,0.059829,15.5,46387
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1981 0:00,0,15.5,46387
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1981 0:00,-0.049032,14.25,46485
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1981 0:00,0.04386,14.875,46485
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1981 0:00,0.134454,16.875,46485
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1981 0:00,-0.012444,16.125,46822
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1982 0:00,0.069767,17.25,46822
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1982 0:00,0.043478,18,46822
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1982 0:00,0.036944,18.125,46822
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1982 0:00,0.062069,19.25,46822
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1982 0:00,-0.025974,18.75,46822
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1982 0:00,0.0288,18.75,46992
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1982 0:00,-0.006667,18.625,46992
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1982 0:00,0.167785,21.75,47167
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1982 0:00,0.016092,21.5,47167
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1982 0:00,0.023256,22,47167
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1982 0:00,0.045455,23,47410
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1982 0:00,0.058696,23.75,47587
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1983 0:00,-0.005263,23.625,47587
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1983 0:00,0.037037,24.5,47587
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1983 0:00,-0.036735,23,47587
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1983 0:00,0.048913,24.125,47587
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1983 0:00,0.031088,24.875,47587
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1983 0:00,-0.071357,22.5,47769
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1983 0:00,0.061111,23.875,47769
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1983 0:00,0.026178,24.5,47769
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1983 0:00,0.072449,25.625,47968
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1983 0:00,0.04878,26.875,47968
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1983 0:00,0.046512,28.125,47968
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1983 0:00,-0.025778,26.75,48475
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1984 0:00,-0.009346,26.5,48475
10137,ALLEGHENY POWER SYSTEMS INC,2/29/1984 0:00,0.018868,27,48475
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1984 0:00,-0.036111,25.375,48475
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1984 0:00,0.009852,25.625,48475
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1984 0:00,0.014634,26,48475
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1984 0:00,-0.023077,24.75,48680
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1984 0:00,0.065657,26.375,48680
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1984 0:00,0.061611,28,48680
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1984 0:00,0.005357,27.5,48894
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1984 0:00,0.05,28.875,48894
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1984 0:00,0.017316,29.375,48894
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1984 0:00,0.001702,28.75,49379
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1985 0:00,0.013043,29.125,49379
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1985 0:00,0.030043,30,49379
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1985 0:00,0.055833,31,49379
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1985 0:00,0.020161,31.625,49379
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1985 0:00,0.047431,33.125,49598
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1985 0:00,0.016604,33,49598
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1985 0:00,-0.090909,30,49598
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1985 0:00,0.025,30.75,49598
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1985 0:00,-0.039024,28.875,49801
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1985 0:00,0.08658,31.375,49801
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1985 0:00,0.051793,33,49801
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1985 0:00,0.024242,33.125,50057
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1986 0:00,0.056604,35,50057
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1986 0:00,0.089286,38.125,50057
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1986 0:00,0.041311,39,50257
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1986 0:00,-0.003205,38.875,50257
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1986 0:00,0.048232,40.75,50257
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1986 0:00,0.103067,44.25,50417
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1986 0:00,0.073446,47.5,50417
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1986 0:00,0.073684,51,50417
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1986 0:00,-0.091078,45.625,50417
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1986 0:00,0.035616,47.25,50417
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1986 0:00,0.005291,47.5,50417
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1986 0:00,-0.053053,44.25,50868
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1987 0:00,0.084746,48,50868
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1987 0:00,-0.041667,46,50868
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1987 0:00,-0.052065,42.875,50868
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1987 0:00,-0.049563,40.75,50868
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1987 0:00,-0.027607,39.625,50868
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1987 0:00,0.031041,40.125,50868
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1987 0:00,-0.099688,36.125,50868
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1987 0:00,0.076125,38.875,50868
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1987 0:00,-0.026238,37.125,51148
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1987 0:00,0.003367,37.25,51148
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1987 0:00,-0.030201,36.125,51148
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1987 0:00,0.048443,37.125,51327
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1988 0:00,0.090909,40.5,51327
10137,ALLEGHENY POWER SYSTEMS INC,2/29/1988 0:00,-0.037037,39,51327
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1988 0:00,-0.012821,37.75,51327
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1988 0:00,-0.036424,36.375,51327
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1988 0:00,0.075601,39.125,51327
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1988 0:00,-0.022364,37.5,51649
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1988 0:00,0.003333,37.625,51649
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1988 0:00,0,37.625,51649
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1988 0:00,0.039867,38.375,51649
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1988 0:00,0,38.375,51649
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1988 0:00,-0.009772,38,51649
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1988 0:00,0.003816,37.375,51966
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1989 0:00,-0.003344,37.25,51966
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1989 0:00,0.003356,37.375,51966
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1989 0:00,-0.019532,35.875,51966
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1989 0:00,0.013937,36.375,51966
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1989 0:00,0.037801,37.75,51966
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1989 0:00,0.023709,37.875,52308
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1989 0:00,0.079208,40.875,52308
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1989 0:00,-0.030581,39.625,52308
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1989 0:00,0.019432,39.625,52475
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1989 0:00,-0.006309,39.375,52475
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1989 0:00,0.050794,41.375,52475
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1989 0:00,0.031178,41.875,52637
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1990 0:00,-0.041791,40.125,52637
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1990 0:00,-0.003115,40,52637
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1990 0:00,-0.002125,39.125,52789
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1990 0:00,-0.054313,37,52789
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1990 0:00,0.050676,38.875,52789
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1990 0:00,0.010675,38.5,52955
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1990 0:00,-0.019481,37.75,52955
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1990 0:00,-0.046358,36,52955
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1990 0:00,-0.01625,34.625,53121
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1990 0:00,0.057762,36.625,53121
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1990 0:00,0.020478,37.375,53121
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1990 0:00,0.007759,36.875,53310
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1991 0:00,0.00678,37.125,53310
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1991 0:00,0.050505,39,53310
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1991 0:00,0.026667,39.25,53310
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1991 0:00,-0.003185,39.125,53310
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1991 0:00,0.01278,39.625,53310
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1991 0:00,-0.0053,38.625,53676
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1991 0:00,0.038835,40.125,53676
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1991 0:00,0.024922,41.125,53676
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1991 0:00,0.08,43.625,53864
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1991 0:00,-0.005731,43.375,53864
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1991 0:00,0.0317,44.75,53864
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1991 0:00,0.012291,44.5,54039
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1992 0:00,-0.036517,42.875,54039
10137,ALLEGHENY POWER SYSTEMS INC,2/29/1992 0:00,0.011662,43.375,54039
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1992 0:00,-0.01902,41.75,54039
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1992 0:00,0.017964,42.5,54039
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1992 0:00,0.055882,44.875,54039
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1992 0:00,-0.001671,44,56216
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1992 0:00,0.0625,46.75,56216
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1992 0:00,0.032086,48.25,56216
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1992 0:00,-0.009326,47,56579
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1992 0:00,-0.010638,46.5,56579
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1992 0:00,0.018817,47.375,56579
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1992 0:00,0.027652,47.875,56763
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1993 0:00,0.018277,48.75,56763
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1993 0:00,0.053846,51.375,56763
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1993 0:00,0.0109,51.125,56949
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1993 0:00,0.017115,52,56949
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1993 0:00,0.007212,52.375,56949
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1993 0:00,0.029785,53.125,57126
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1993 0:00,0.025882,54.5,57126
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1993 0:00,0.009174,55,57126
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1993 0:00,0.028545,55.75,57292
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1993 0:00,-0.011211,55.125,57292
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1993 0:00,-0.052154,26.125,116984
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1993 0:00,0.030048,26.5,116984
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1994 0:00,-0.056604,25,116984
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1994 0:00,-0.035,24.125,116984
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1994 0:00,-0.04,22.75,117664
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1994 0:00,0.038462,23.625,117664
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1994 0:00,-0.100529,21.25,118037
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1994 0:00,0.007529,21,118037
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1994 0:00,0.029762,21.625,118037
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1994 0:00,0.040462,22.5,118457
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1994 0:00,-0.087333,20.125,118457
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1994 0:00,0.031056,20.75,118457
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1994 0:00,0.048193,21.75,118894
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1994 0:00,0.018851,21.75,118894
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1995 0:00,0.103448,24,118894
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1995 0:00,-0.020833,23.5,118894
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1995 0:00,-0.019787,22.625,119293
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1995 0:00,0.038674,23.5,119293
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1995 0:00,0.058511,24.875,119678
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1995 0:00,-0.038794,23.5,119678
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1995 0:00,0.021277,24,119678
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1995 0:00,0.015625,24.375,120047
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1995 0:00,0.062974,25.5,120047
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1995 0:00,0.034314,26.375,120047
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1995 0:00,0.052133,27.75,120397
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1995 0:00,0.046667,28.625,120397
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1996 0:00,0.056769,30.25,120397
10137,ALLEGHENY POWER SYSTEMS INC,2/29/1996 0:00,-0.03719,29.125,120397
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1996 0:00,0.057339,30.375,120701
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1996 0:00,-0.037037,29.25,120701
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1996 0:00,0.004274,29.375,120701
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1996 0:00,0.065362,30.875,120990
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1996 0:00,-0.052632,29.25,120990
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1996 0:00,0.012821,29.625,120990
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1996 0:00,-0.00692,29,121280
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1996 0:00,0.030172,29.875,121280
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1996 0:00,0.016736,30.375,121280
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1996 0:00,0.014156,30.375,121564
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1997 0:00,0.00823,30.625,121564
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1997 0:00,0,30.625,121564
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1997 0:00,-0.018612,29.625,121564
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1997 0:00,-0.113924,26.25,121840
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1997 0:00,-0.004762,26.125,122112
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1997 0:00,0.03799,26.6875,122112
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1997 0:00,0.098361,29.3125,122112
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1997 0:00,-0.008529,29.0625,122436
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1997 0:00,0.055656,30.25,122436
10137,ALLEGHENY ENERGY INC,10/31/1997 0:00,-0.066116,28.25,122436
10137,ALLEGHENY ENERGY INC,11/30/1997 0:00,0.073009,30.3125,122436
10137,ALLEGHENY ENERGY INC,12/31/1997 0:00,0.086351,32.5,122436
10137,ALLEGHENY ENERGY INC,1/31/1998 0:00,-0.057692,30.625,122436
10137,ALLEGHENY ENERGY INC,2/28/1998 0:00,-0.002041,30.5625,122436
10137,ALLEGHENY ENERGY INC,3/31/1998 0:00,0.112229,33.5625,122436
10137,ALLEGHENY ENERGY INC,4/30/1998 0:00,-0.087523,30.625,122436
10137,ALLEGHENY ENERGY INC,5/31/1998 0:00,-0.083673,28.0625,122436
10137,ALLEGHENY ENERGY INC,6/30/1998 0:00,0.08882,30.125,122436
10137,ALLEGHENY ENERGY INC,7/31/1998 0:00,-0.095436,27.25,122436
10137,ALLEGHENY ENERGY INC,8/31/1998 0:00,-0.022936,26.625,122436
10137,ALLEGHENY ENERGY INC,9/30/1998 0:00,0.201596,31.5625,122436
10137,ALLEGHENY ENERGY INC,10/31/1998 0:00,-0.025743,30.75,122436
10137,ALLEGHENY ENERGY INC,11/30/1998 0:00,0.099593,33.8125,122436
10137,ALLEGHENY ENERGY INC,12/31/1998 0:00,0.03305,34.5,122436
10137,ALLEGHENY ENERGY INC,1/31/1999 0:00,-0.083333,31.625,122436
10137,ALLEGHENY ENERGY INC,2/28/1999 0:00,-0.061265,29.6875,122436
10137,ALLEGHENY ENERGY INC,3/31/1999 0:00,0.008168,29.5,122436
10137,ALLEGHENY ENERGY INC,4/30/1999 0:00,0.154661,34.0625,122436
10137,ALLEGHENY ENERGY INC,5/31/1999 0:00,0.023853,34.875,116600
10137,ALLEGHENY ENERGY INC,6/30/1999 0:00,-0.068315,32.0625,116600
10137,ALLEGHENY ENERGY INC,7/31/1999 0:00,0.052632,33.75,116600
10137,ALLEGHENY ENERGY INC,8/31/1999 0:00,0,33.75,114857
10137,ALLEGHENY ENERGY INC,9/30/1999 0:00,-0.042815,31.875,114857
10137,ALLEGHENY ENERGY INC,10/31/1999 0:00,-0.001961,31.8125,114857
10137,ALLEGHENY ENERGY INC,11/30/1999 0:00,-0.088409,29,110436
10137,ALLEGHENY ENERGY INC,12/31/1999 0:00,-0.056293,26.9375,110436
10137,ALLEGHENY ENERGY INC,1/31/2000 0:00,0.018561,27.4375,110436
10137,ALLEGHENY ENERGY INC,2/29/2000 0:00,-0.052392,26,110436
10137,ALLEGHENY ENERGY INC,3/31/2000 0:00,0.081442,27.6875,110436
10137,ALLEGHENY ENERGY INC,4/30/2000 0:00,0.097065,30.375,110436
10137,ALLEGHENY ENERGY INC,5/31/2000 0:00,0.022634,31.0625,110436
10137,ALLEGHENY ENERGY INC,6/30/2000 0:00,-0.104869,27.375,110436
10137,ALLEGHENY ENERGY INC,7/31/2000 0:00,0.146119,31.375,110436
10137,ALLEGHENY ENERGY INC,8/31/2000 0:00,0.143426,35.875,110436
10137,ALLEGHENY ENERGY INC,9/30/2000 0:00,0.076446,38.1875,110436
10137,ALLEGHENY ENERGY INC,10/31/2000 0:00,0.072013,40.9375,110436
10137,ALLEGHENY ENERGY INC,11/30/2000 0:00,0.019847,41.75,110436
10137,ALLEGHENY ENERGY INC,12/31/2000 0:00,0.164491,48.1875,110436
10137,ALLEGHENY ENERGY INC,1/31/2001 0:00,-0.053074,45.63,110436
10137,ALLEGHENY ENERGY INC,2/28/2001 0:00,0.039886,47.45,110436
10137,ALLEGHENY ENERGY INC,3/31/2001 0:00,-0.016017,46.26,110436
10137,ALLEGHENY ENERGY INC,4/30/2001 0:00,0.105923,51.16,120436
10137,ALLEGHENY ENERGY INC,5/31/2001 0:00,0.039875,53.2,124697
10137,ALLEGHENY ENERGY INC,6/30/2001 0:00,-0.084962,48.25,124697
10137,ALLEGHENY ENERGY INC,7/31/2001 0:00,-0.106321,43.12,124697
10137,ALLEGHENY ENERGY INC,8/31/2001 0:00,0.022264,44.08,124860
10137,ALLEGHENY ENERGY INC,9/30/2001 0:00,-0.157668,36.7,124860
10137,ALLEGHENY ENERGY INC,10/31/2001 0:00,-0.004087,36.55,124860
10137,ALLEGHENY ENERGY INC,11/30/2001 0:00,-0.046512,34.85,125049
10137,ALLEGHENY ENERGY INC,12/31/2001 0:00,0.05165,36.22,125049
10137,ALLEGHENY ENERGY INC,1/31/2002 0:00,-0.091386,32.91,125050
10137,ALLEGHENY ENERGY INC,2/28/2002 0:00,0.050441,34.57,125050
10137,ALLEGHENY ENERGY INC,3/31/2002 0:00,0.208562,41.35,125050
10137,ALLEGHENY ENERGY INC,4/30/2002 0:00,0.013785,41.92,125482
10137,ALLEGHENY ENERGY INC,5/31/2002 0:00,-0.142891,35.93,125501
10137,ALLEGHENY ENERGY INC,6/30/2002 0:00,-0.271361,25.75,125501
10137,ALLEGHENY ENERGY INC,7/31/2002 0:00,-0.182524,21.05,125501
10137,ALLEGHENY ENERGY INC,8/31/2002 0:00,-0.019002,20.65,125686
10137,ALLEGHENY ENERGY INC,9/30/2002 0:00,-0.344794,13.1,125686
10137,ALLEGHENY ENERGY INC,10/31/2002 0:00,-0.564885,5.7,125686
10137,ALLEGHENY ENERGY INC,11/30/2002 0:00,0.208772,6.89,125686
10137,ALLEGHENY ENERGY INC,12/31/2002 0:00,0.097242,7.56,125686
10137,ALLEGHENY ENERGY INC,1/31/2003 0:00,0.111111,8.4,126602
10137,ALLEGHENY ENERGY INC,2/28/2003 0:00,-0.286905,5.99,126602
10137,ALLEGHENY ENERGY INC,3/31/2003 0:00,0.036728,6.21,126602
10137,ALLEGHENY ENERGY INC,4/30/2003 0:00,0.336554,8.3,126602
10137,ALLEGHENY ENERGY INC,5/31/2003 0:00,0.046988,8.69,126602
10137,ALLEGHENY ENERGY INC,6/30/2003 0:00,-0.027618,8.45,126602
10137,ALLEGHENY ENERGY INC,7/31/2003 0:00,-0.021302,8.27,126602
10137,ALLEGHENY ENERGY INC,8/31/2003 0:00,0.120919,9.27,126976
10137,ALLEGHENY ENERGY INC,9/30/2003 0:00,-0.014024,9.14,126976
10137,ALLEGHENY ENERGY INC,10/31/2003 0:00,0.157549,10.58,126976
10137,ALLEGHENY ENERGY INC,11/30/2003 0:00,0.016068,10.75,126976
10137,ALLEGHENY ENERGY INC,12/31/2003 0:00,0.186977,12.76,126976
10137,ALLEGHENY ENERGY INC,1/31/2004 0:00,-0.010972,12.62,126976
10137,ALLEGHENY ENERGY INC,2/29/2004 0:00,0.045166,13.19,126976
10137,ALLEGHENY ENERGY INC,3/31/2004 0:00,0.039424,13.71,126969
10137,ALLEGHENY ENERGY INC,4/30/2004 0:00,0.005106,13.78,126969
10137,ALLEGHENY ENERGY INC,5/31/2004 0:00,0.034107,14.25,126969
10137,ALLEGHENY ENERGY INC,6/30/2004 0:00,0.081404,15.41,126969
10137,ALLEGHENY ENERGY INC,7/31/2004 0:00,-0.036989,14.84,126969
10137,ALLEGHENY ENERGY INC,8/31/2004 0:00,-0.010108,14.69,127113
10137,ALLEGHENY ENERGY INC,9/30/2004 0:00,0.086453,15.96,127113
10137,ALLEGHENY ENERGY INC,10/31/2004 0:00,0.147243,18.31,127113
10137,ALLEGHENY ENERGY INC,11/30/2004 0:00,0.04533,19.14,137258
